stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
1325980429,2019-06-30 00:52:57,"Brewers 3, Pirates 1: Brandon Woodruff becomes the first 10-game winner in National League",http://rssfeeds.jsonline.com/~/603853252/0/milwaukee/sports~Brewers-Pirates-Brandon-Woodruff-becomes-the-first-game-winner-in-National-League/,en,False,,36,Milwaukee Journal Sentinel ,http://www.jsonline.com/
1326014848,2019-06-30 14:01:04,Emma González Slams Madonna For 'God Control' Video Depicting Gun Violence,https://www.huffpost.com/entry/emma-gonzalez-madonna-god-control-guns_n_5d18c0d7e4b082e5536ad962,en,False,,623375,Huffington Post - United States,http://www.huffingtonpost.com/?country=US
1326023430,2019-06-30 05:10:12,"&#39;Sanctuary cities&#39; ban, texting while driving: These are new Florida laws that take effect July 1",https://www.google.com/url?rct=j&sa=t&url=http://www.tampabay.com/florida-politics/buzz/2019/06/28/sanctuary-cities-ban-texting-while-driving-these-are-new-florida-laws-that-take-effect-july-1/&ct=ga&cd=CAIyGjUwNWU3NGI2NWFiYWI5NjY6Y29tOmVuOlVT&usg=AFQjCNGqvU5xuixDRq-LArfsZqCq7LccRg,en,False,,22,Tampa Bay Times,http://www.tampabay.com/
1326040043,2019-06-30 13:13:18,Israeli DJ Killed in Mass Shooting During Mexican Tour,http://feedproxy.google.com/~r/breitbart/~3/xpujChU3dJc/,en,False,,19334,Breitbart,http://www.breitbart.com
1326310773,,CNN.com - Transcripts,http://www.cnn.com/TRANSCRIPTS/1905/21/se.01.html,en,False,,1095,CNN,http://www.cnn.com/
1326310786,,"'This Week' Transcript 6-2-19: Sen. Michael Bennet, Rep. Adam Schiff, Rep. Jim Jordan",https://abcnews.go.com/Politics/week-transcript-19/story?id=63431877,en,False,,39000,ABC News,http://abcnews.go.com/
1326623346,2019-07-01 08:10:04,Letter: There&#8217;s a way to remove guns from those who pose a threat,https://www.mercurynews.com/2019/07/01/letter-theres-a-way-to-remove-guns-from-those-who-pose-a-threat/,en,False,,35,San Jose Mercury News,http://www.mercurynews.com/
1326853941,2019-07-01 16:16:33,He Claimed to Have Been a Hero in a School Shooting. But He Wasn’t There.,https://www.nytimes.com/2019/07/01/us/david-briscoe-santa-fe-shooting.html,en,False,,1,New York Times,http://nytimes.com
1326885317,2019-07-01 12:12:43,Parkland Shooting Survivor Emma Gonzalez‏: Madonna’s 'God Control' Music Video Is 'F*cked Up',http://feedproxy.google.com/~r/breitbart/~3/7UXMRj2_trY/,en,False,,19334,Breitbart,http://www.breitbart.com
1326895108,2019-07-01 13:27:42,"After chaotic handling of Parkland, airport mass shootings, BSO loses its accreditation",https://www.miamiherald.com/news/local/crime/article232140297.html#storylink=rss,en,False,,28,Miami Herald,http://www.miamiherald.com/
1326929122,2019-07-01 14:24:25,"Broward County Sheriff's Office loses accreditation after school massacre, Florida airport shooting: report",https://www.foxnews.com/us/broward-county-sheriffs-office-loses-accreditation-after-school-massacre-florida-airport-shooting-report-says,en,False,,1092,Fox News,http://www.foxnews.com/
1327037409,2019-07-01 14:11:21,Video: Madonna Ends World Pride Concert with Gun Control Push,http://feedproxy.google.com/~r/breitbart/~3/_krHG7k9on0/,en,False,,19334,Breitbart,http://www.breitbart.com
1327075740,2019-07-01 13:05:00,New Zealand's Antifa Movement Is Trying to Prevent Another Christchurch,https://splinternews.com/new-zealands-antifa-movement-is-trying-to-prevent-anoth-1836012644,en,False,,6154,Jezebel,http://jezebel.com
1327140460,2019-07-01 19:41:49,Parkland survivor Emma Gonz&aacute;lez slams Madonna&apos;s &apos;God Control&apos; video as &apos;triggering&apos;,http://rssfeeds.azcentral.com/~/603961120/0/phoenix/nation~Parkland-survivor-Emma-Gonzaacutelez-slams-Madonnaaposs-aposGod-Controlapos-video-as-apostriggeringapos/,en,False,,25128,AZCentral,http://www.azcentral.com
1327217172,2019-07-01 22:47:55,"Women in baseball, Lynyrd Skynyrd, circus fire: News from around our 50 states",http://rssfeeds.azcentral.com/~/603973354/0/phoenix/nation~Women-in-baseball-Lynyrd-Skynyrd-circus-fire-News-from-around-our-states/,en,False,,25128,AZCentral,http://www.azcentral.com
1327530742,2019-07-02 07:28:00,Former sheriff campaigns for old job after Parkland controversy,http://www.cbsnews.com/news/fired-broward-sheriff-scott-israel-campaigns-for-old-job-after-parkland-controversy/,en,False,,1752,CBS News,http://www.cbsnews.com/
1327562441,2019-07-01 22:47:55,"Women in baseball, Lynyrd Skynyrd, circus fire: News from around our 50 states",http://rssfeeds.usatoday.com/~/603973354/0/usatoday-newstopstories~Women-in-baseball-Lynyrd-Skynyrd-circus-fire-News-from-around-our-states/,en,False,,4,USA Today,http://www.usatoday.com
1327623751,2019-07-02 09:40:59,Virginia Beach worker charged; won't return to crime scene,https://www.sfgate.com/news/crime/article/Virginia-Beach-worker-charged-won-t-return-to-14066277.php,en,True,,14,SF Chronicle,http://www.sfgate.com/
1327637131,2019-07-02 09:40:59,Virginia Beach Worker Charged; Won't Return to Crime Scene,https://www.usnews.com/news/us/articles/2019-07-02/virginia-beach-worker-charged-wont-return-to-crime-scene,en,True,,1100,US News & World Report ,http://www.usnews.com/
1327854804,,Here's how the 2020 Democrats differ on gun control,https://abcnews.go.com/Politics/heres-2020-democrats-differ-gun-control/story?id=62970498,en,False,,39000,ABC News,http://abcnews.go.com/
1327899537,2019-07-02 14:26:59,New York Times opinion team declares America isn’t so great: ‘We’re just OK’,https://www.foxnews.com/entertainment/new-york-times-opinion-team-declares-america-isnt-so-great-were-just-ok,en,False,,1092,Fox News,http://www.foxnews.com/
