stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
411152855,2016-01-02 03:27:49,"Obama charting solo tack on guns
",http://www.arkansasonline.com/news/2016/jan/02/obama-charting-solo-tack-on-guns-201601-1/,en,True,,56,Arkansas Democrat-Gazette ,http://www2.arkansasonline.com/
411265779,2016-01-02 08:19:12,Obama&#8217;s Plan to Curb Guns Moving Forward,http://www.eurweb.com/2016/01/obamas-plan-to-curb-guns-moving-forward/,en,False,,25336,eurweb,http://www.eurweb.com
411494215,2016-01-03 18:17:45,Obama set to hold town hall meeting on gun control,http://www.upi.com/Science_News/2016/01/03/Obama-set-to-hold-town-hall-meeting-on-gun-control/8051451859702/,en,False,,1706,UPI,http://www.upi.com/
411586255,2016-01-04 04:20:40,Obama starts 2016 with a fight over gun control,http://www.startribune.com/politics/national/364096061.html,en,True,,19,Star Tribune ,http://www.startribune.com/
411663429,2016-01-04 04:27:00,Site Of Mass Shooting In San Bernardino Slated To Reopen,http://www.npr.org/2016/01/04/461710160/site-of-fatal-san-bernardino-shooting-slated-to-reopen?utm_medium=RSS&utm_campaign=us,en,False,,1096,NPR,http://www.npr.org/
411679625,2016-01-04 10:13:01,"Obama Taking Executive Action On Gun Control, Second Amendment Supporters Rally Against The Order",http://www.inquisitr.com/2679952/obama-taking-executive-action-on-gun-control-second-amendment-supporters-rally-against-the-order/,en,False,,26924,Inquisitr,http://www.inquisitr.com
411681575,2016-01-04 07:35:00,'Emboldened' Obama begins final year in office with fight over gun control,http://feedproxy.google.com/~r/baltimoresun/news/nation/rss2/~3/ZOsnF8zEIh8/ct-obama-gun-control-executive-actions-20160104-story.html,en,True,,34,Baltimore Sun,http://www.baltimoresun.com/
411695216,2016-01-04 10:48:00,'Emboldened' Obama begins final year in office with fight over gun control,http://feeds.orlandosentinel.com/~r/orlandosentinel/news/local/state/~3/cwYMQLmnDto/ct-obama-gun-control-executive-actions-20160104-story.html,en,True,,38,Orlando Sentinel,http://www.orlandosentinel.com/
411699777,2016-01-04 11:13:35,NC pastor disarms man with semiautomatic who walked into church,http://www.miamiherald.com/news/nation-world/national/article52923275.html#storylink=rss,en,False,,28,Miami Herald,http://www.miamiherald.com/
411698109,2016-01-04 10:48:00,'Emboldened' Obama begins final year in office with fight over gun control,http://www.courant.com/ct-obama-gun-control-executive-actions-20160104-story.html,en,True,,59,Hartford Courant ,http://www.courant.com/
411694155,2016-01-04 11:01:20,President Obama Starts Final Year in Office by Tackling Gun Control,http://feedproxy.google.com/~r/time/topstories/~3/bWegGofrmP4/,en,False,,40362,time,http://www.time.com/time/
411708175,2016-01-04 06:25:21,Ryan sees 'overreach' in Obama gun action,http://rssfeeds.usatoday.com/~/131370581/0/usatoday-newstopstories~Ryan-sees-overreach-in-Obama-gun-action/,en,False,,4,USA Today,http://www.usatoday.com
411720717,2016-01-04 12:20:29,North Carolina pastor disarms man with semiautomatic who walked into church,http://feeds.chicagotribune.com/~r/chicagotribune/news/nationworld/~3/mQS8DlNHKPE/story01.htm,en,False,,9,Chicago Tribune,http://www.chicagotribune.com/
411735721,2016-01-04 13:40:43,San Bernardino office building reopens a month after mass shooting left 14 dead,http://www.theguardian.com/us-news/2016/jan/04/san-bernardino-inland-regional-center-reopens-mass-shooting,en,False,,1751,Guardian US,https://www.theguardian.com/us
411745606,2016-01-04 13:38:00,The Scandinavian Crime Fiction Starter Kit ,http://feeds.gawker.com/~r/deadspin/full/~3/am2BsomrJDY/the-scandinavian-crime-fiction-starter-kit-1746694053,en,False,,22389,Deadspin,http://deadspin.com
411758281,2016-01-04 15:15:27,Obama: Gun Actions Consistent With 2nd Amendment,http://abcnews.go.com/Politics/wireStory/obama-starts-2016-fight-gun-control-36075604,en,True,,39000,ABC News,http://abcnews.go.com/
411766266,2016-01-04 15:35:58,Obama defends forthcoming gun restrictions as constitutional,http://www.sfgate.com/news/politics/article/Obama-starts-2016-with-a-fight-over-gun-control-6734822.php,en,True,,14,SF Chronicle,http://www.sfgate.com/
411771622,2016-01-04 15:55:14,Obama moves on gun control action after meeting with attorney general,http://www.theguardian.com/us-news/2016/jan/04/obama-to-unveil-new-gun-control-measures-after-meeting-with-lynch,en,False,,1751,Guardian US,https://www.theguardian.com/us
411772599,2016-01-04 16:23:23,Obama defends future executive action on gun restrictions as lawful,http://www.csmonitor.com/USA/2016/0104/Obama-defends-future-executive-action-on-gun-restrictions-as-lawful,en,True,,3,Christian Science Monitor,http://csmonitor.com
411774831,2016-01-04 15:57:05,"UPDATE 1-Obama: New gun control measures are legal, could save lives",http://feeds.reuters.com/~r/news/usmarkets/~3/L0OG_54GSNw/story01.htm,en,False,,1089,Reuters ,http://www.reuters.com/
411777993,2016-01-04 16:51:41,Statistics show gun sales increased in Virginia in 2015,http://hosted.ap.org/dynamic/stories/V/VA_GUN_SALES_VIRGINIA_CAOL-?SITE=CAANR&SECTION=HOME&TEMPLATE=DEFAULT,en,True,,25,Orange County Register,http://www.ocregister.com/
411782506,2016-01-04 17:10:02,Obama says he will act on gun control in coming days,http://www.post-gazette.com/news/politics-nation/2016/01/04/Obama-Says-He-Will-Act-on-Gun-Control-in-Coming-Days/stories/201601040159,en,False,,45,Pittsburgh Post-Gazette ,http://www.post-gazette.com/
411783276,2016-01-04 17:16:42,Obama says plan to tighten gun laws is constitutional,http://www.kansascity.com/news/nation-world/national/article52990870.html#storylink=rss,en,True,,30,Kansas City Star,http://www.kansascity.com/
411787904,2016-01-04 17:09:00,Obama says he'll act on his own in coming days to strengthen gun safety,http://www.latimes.com/nation/la-na-obama-gun-actions-20160104-story.html,en,False,,39,South Florida Sun-Sentinel,http://www.sun-sentinel.com/
411790854,2016-01-04 17:09:00,Obama says he'll act on his own in coming days to strengthen gun safety,http://feeds.chicagotribune.com/~r/chicagotribune/arts/~3/5Ah6EjjGmVM/la-na-obama-gun-actions-20160104-story.html,en,False,,9,Chicago Tribune,http://www.chicagotribune.com/
411791327,2016-01-04 17:09:00,Obama says he'll act on his own in coming days to strengthen gun safety,http://feedproxy.google.com/~r/baltimoresun/news/nation/rss2/~3/5Ah6EjjGmVM/la-na-obama-gun-actions-20160104-story.html,en,False,,34,Baltimore Sun,http://www.baltimoresun.com/
411796549,2016-01-04 17:51:00,"'Failure of leadership' at the Orange County D.A.'s office led to informant issues, report says",http://www.latimes.com/la-me-ln-orange-county-jailhouse-informant-scandal-20160104-story.html,en,False,,6,LA Times,http://www.latimes.com/
411805110,2016-01-04 18:16:00,"'You don’t get over it,' Pastor Rick Warren tells San Bernardino memorial crowd",http://www.ocregister.com/articles/employees-698458-county-arena.html,en,False,,25,Orange County Register,http://www.ocregister.com/
411805964,2016-01-04 19:04:00,Obama takes executive action on gun restrictions,http://www.courant.com/ct-obama-gun-safety-20160104-story.html,en,False,,59,Hartford Courant ,http://www.courant.com/
411808232,2016-01-04 19:12:33,'There's no blueprint for this kind of thing': Workers return to site of San Bernardino attack,http://feeds.washingtonpost.com/c/34656/f/645348/s/4ca3cb96/sc/38/l/0M0Swashingtonpost0N0Cnews0Cmorning0Emix0Cwp0C20A160C0A10C0A40Ctheres0Eno0Eblueprint0Efor0Ethis0Ekind0Eof0Ething0Eworkers0Ereturn0Eto0Esite0Eof0Esan0Ebernardino0Eattack0C/story01.htm,en,False,,2,Washington Post,http://washingtonpost.com
411817439,2016-01-04 20:03:21,"Obama Announces Executive Actions To Reduce Gun Violence: White House Seeks To Expand Background Checks, Enforcement",http://www.ibtimes.com/obama-announces-executive-actions-reduce-gun-violence-white-house-seeks-expand-2248912,en,False,,41550,IBTimes,http://www.ibtimes.com/
411823583,2016-01-04 18:50:18,Obama plans to tighten gun laws with executive actions,http://www.mercurynews.com/nation-world/ci_29341571/obama-tighten-gun-laws-executive-actions?source=rss,en,True,,35,San Jose Mercury News,http://www.mercurynews.com/
411827617,2016-01-04 20:10:42,"Obama to announce expansion, enforcement of federal gun laws with executive orders Tuesday",http://www.upi.com/Top_News/US/2016/01/04/Obama-to-announce-expansion-enforcement-of-federal-gun-laws-with-executive-orders-Tuesday/1731451954470/,en,False,,1706,UPI,http://www.upi.com/
411834618,2016-01-04 21:55:27,Obama defends plan for gun restrictions,http://www.twincities.com/nation/ci_29343543/obama-defends-plan-gun-restrictions?source=rss,en,True,,52,St.Paul Pioneer-Press ,http://www.twincities.com/
411854509,2016-01-04 23:45:46,San Bernardino shootings: What do you do when the walls have a painful past?,http://www.ocregister.com/articles/school-698536-san-building.html,en,False,,25,Orange County Register,http://www.ocregister.com/
